0.11310157924890518,0.0002622850297484547,0.06174185127019882,0.0006811200291849673,0.24856635928153992,0.01715269312262535,0.5584941506385803
0.03633856773376465,7.768638170091435e-05,0.03496323525905609,0.0012748860754072666,0.09954185038805008,0.004084039945155382,0.8237197399139404
0.05543557554483414,0.00031954311998561025,0.04162593558430672,0.0009344650898128748,0.10961149632930756,0.043608132749795914,0.7484648823738098
0.19207924604415894,0.0003430743236094713,0.06135954335331917,0.0014956551603972912,0.23143841326236725,0.04769645258784294,0.46558764576911926
0.1574181318283081,0.0008922372944653034,0.13194683194160461,0.0018283111276105046,0.2313586324453354,0.2653007209300995,0.21125511825084686
0.10093605518341064,0.002020373474806547,0.16041788458824158,0.0011636296985670924,0.10065063834190369,0.5591471791267395,0.07566424459218979
0.13947893679141998,0.0035246973857283592,0.0623544342815876,0.002587256720289588,0.3875696063041687,0.01817265897989273,0.3863123655319214
0.20158609747886658,0.006427949294447899,0.14840476214885712,0.0007120388909243047,0.3634081780910492,0.11914575845003128,0.1603151559829712
0.48100876808166504,0.018956134095788002,0.09994983673095703,0.0006477604620158672,0.13079823553562164,0.23872511088848114,0.029914123937487602
0.20165887475013733,0.0018762813415378332,0.13651524484157562,0.0003059589071199298,0.2587326169013977,0.29169467091560364,0.10921633243560791
0.3197636902332306,0.006600650493055582,0.08663035184144974,0.000316077028401196,0.11549719423055649,0.4478917717933655,0.023300260305404663
0.3247775435447693,0.002125541679561138,0.17655888199806213,0.0003851632645819336,0.16332252323627472,0.2852056324481964,0.047624800354242325
0.3759974241256714,0.009290807880461216,0.09523184597492218,0.0009949305094778538,0.16468879580497742,0.3075956404209137,0.046200599521398544
0.1784254014492035,0.0067799934186041355,0.08745541423559189,0.0029727835208177567,0.3321897089481354,0.06659106910228729,0.3255856931209564
0.15243209898471832,0.00017778281471692026,0.0775500163435936,0.00027958201826550066,0.2765086889266968,0.011149036698043346,0.48190271854400635
0.3490617573261261,0.00099494110327214,0.12658590078353882,0.0007796564605087042,0.33061885833740234,0.03794002905488014,0.15401886403560638
0.2682177424430847,0.0009146388620138168,0.2028505802154541,0.0009353560744784772,0.3344991207122803,0.046599019318819046,0.14598357677459717
0.29651370644569397,0.00023905737907625735,0.11224167048931122,0.0005911689950153232,0.29625797271728516,0.01336152944713831,0.2807948589324951
0.21737168729305267,0.00013755755207967013,0.09277194738388062,0.0010118023492395878,0.2826487720012665,0.025712188333272934,0.3803459703922272
0.1957772970199585,0.0001359856833005324,0.0783165693283081,0.0006036743288859725,0.27328673005104065,0.01474512368440628,0.437134712934494
0.27992528676986694,0.0009247350972145796,0.061619844287633896,0.000497779343277216,0.4127981662750244,0.0385589636862278,0.20567524433135986
0.14886558055877686,0.0010512693552300334,0.10251139104366302,0.0021875768434256315,0.2727122902870178,0.17275135219097137,0.2999204993247986
0.1771288514137268,0.013753784820437431,0.12857045233249664,0.006875806488096714,0.0938943400979042,0.36983776092529297,0.20993900299072266
0.03180261701345444,0.00030335510382428765,0.012079867534339428,0.8587609529495239,0.0035310087259858847,0.0829252228140831,0.010596942156553268
0.020216524600982666,0.00021549359371419996,0.004889694973826408,0.9401048421859741,0.002569529926404357,0.019017452374100685,0.012986486777663231
0.024050503969192505,0.0006694436306133866,0.01587437093257904,0.8758019804954529,0.003557888325303793,0.058907389640808105,0.02113836258649826
0.006986056454479694,9.004386083688587e-05,0.003685148200020194,0.9115429520606995,0.0012011384824290872,0.07124076783657074,0.0052538178861141205
0.009612740948796272,0.000144586170790717,0.0038347309455275536,0.9087621569633484,0.0015442295698449016,0.07402270287275314,0.0020789445843547583
0.0038510283920913935,9.881956793833524e-05,0.001133585232309997,0.9623454213142395,0.0014334330335259438,0.028474146500229836,0.002663644962012768
0.008014806546270847,0.00017140351701527834,0.006283983588218689,0.9278733730316162,0.0036230278201401234,0.04743386432528496,0.006599565967917442
0.0039785862900316715,3.728068259079009e-05,0.003209573682397604,0.9473839402198792,0.0008908526506274939,0.038766954094171524,0.0057327416725456715
0.010631130076944828,0.00011421478120610118,0.01603156514465809,0.8539490699768066,0.005558079574257135,0.05320637300610542,0.0605095773935318
0.02227812074124813,0.0002444851561449468,0.10351213812828064,0.45776641368865967,0.036758244037628174,0.24179236590862274,0.13764823973178864
0.030765870586037636,0.00015852026990614831,0.09938809275627136,0.4754338562488556,0.07240498065948486,0.2234879434108734,0.0983608067035675
0.01688925363123417,0.00015034274838399142,0.06212184578180313,0.7240915298461914,0.031148498877882957,0.07981747388839722,0.08578114211559296
0.04243343695998192,0.00012379494728520513,0.11038821190595627,0.558436393737793,0.02654852904379368,0.14294730126857758,0.11912234127521515
0.009525379166007042,5.227173096500337e-05,0.01525676716119051,0.8253440856933594,0.017857490107417107,0.013409458100795746,0.11855462193489075
0.06035863980650902,0.002356584183871746,0.12582819163799286,0.11305226385593414,0.24550817906856537,0.049356430768966675,0.4035396873950958
0.10005253553390503,0.0002812400634866208,0.05117598921060562,0.05975993722677231,0.11357176303863525,0.04963408410549164,0.6255244612693787
0.10718613117933273,0.00016872725973371416,0.04617657884955406,0.039472341537475586,0.13277240097522736,0.02293010614812374,0.6512936949729919
0.0633668377995491,7.989162259036675e-05,0.03293219208717346,0.027377821505069733,0.1221974566578865,0.02502959780395031,0.729016125202179
0.07007662206888199,0.00011501006520120427,0.04482442885637283,0.05131051316857338,0.15524832904338837,0.03942174091935158,0.6390033960342407
